time,title,category
20130101,올해 기계산업 경기는 '상저하고',기계
20130101,［인사］한국기계연구원,기계
20130101,[2013 전망-기계] 중국이 살아야 굴삭기도 산다,기계
20130101,"[2013 대전망] 두산, 풍력·발전설비·건설기계 등 해외시장 확보 주력",기계
20130101,"■ 2013년 주목받는 기업-물셋팅기 전문, 유영기계",기계
20130101,[인재를 찾습니다] 기술영업·공업기계 설치·정비원 등 모집,기계
20130101,양주호 한국동력기계공학회 9대 학회장,기계
20130101,[인사] 한국기계산업진흥회,기계
20130101,"""올해 수출 4.1％ 성장, 수입 5.0％ 증가 전망""(종합)",기계
20130101,"원청업체, 하도급업체에 부당한 특약 강요 못한다",기계
20130102,시화MTV에 첨단기계·IT 등 20여개 공작 착공,기계
20130102,[단신]대구기계부품연구원 신임 원장 공모,기계
20130102,<인사>한국기계산업진흥회,기계
20130102,"■ 2013년 주목받는 기업-염색가공기 전문, 대도기계",기계
20130102,기계산업 ‘상저하고(上低下高)’ 전망,기계
20130102,[인사] 한국기계연구원,기계
20130102,<인사>한국기계연구원 외,기계
20130102,"스카이디지탈, 기계식 키보드 ‘nKEYBOARD Mechanic2’ 200개 한정 2만원 할인 판매",기계
20130102,네이버 '통번역'응용 기술…'NTransTalk' 공개,기계
20130102,"김선국 경희대 교수, 이달의 과학기술자상 수상",기계
20130103,"엔저시대, 철강·여행株 울고 기계·운송株 웃어",기계
20130103,"대구기계부품연구원, 신임원장 공모",기계
20130103,"정보통신 맑음, 자동차ㆍ기계 구름조금, 건설ㆍ조선 흐림",기계
20130103,“차베스 기계로 생명유지”… 베네수엘라 경제 휘청,기계
20130103,"홍콩증시, 보험, 증권 및 기계 관련주 큰 폭 상승",기계
20130103,<신년사 요지> 현대중공업 이재성 사장,기계
20130103,"[종합]오바마 대통령, 재정절벽 관련 법안 서명",기계
20130103,중소기업 '新성장'에 돈 푼다,기계
20130103,"부산 제조업체 38.6% ""설비 투자 지난해보다 확대""",기계
20130103,"""슈미트 구글 회장, 이달중 北 방문 추진중""",기계
20130104,수산업 기계화 선구자 ㈜뉴텍 강성국 전무이사…해조류 운반장치도 발명,기계
20130104,[부음] 유재석씨(아주대 연구처장·기계공학과 교수) 모친상,기계
20130104,뉴스톡톡 - 뚝딱뚝딱 기계공작·로봇 만들기,기계
20130104,‘득점기계’ 존슨 부활…KT 6강 불씨 살렸다,기계
20130104,"■ 2013년 주목받는 기업-섬유준비기 전문, 대건기계제작소",기계
20130104,"中 섬유기계 수입, 작년 60억 매출…대산텍스타일머신",기계
20130104,"[특징주] 신흥기계, 오버행 물량 일단락...상장후 첫 上",기계
20130104,"[BK포토] KT 존슨, “나는 득점기계..오늘 30득점”",기계
20130104,국내 첫 '액체 메탄올' 무인항공기 시험 비행 성공,기계
20130104,전남대 신임 대학원장에 이병택 교수,기계
20130105,"인하대연구팀, 메탄올연료 기반 무인항공기 제작",기계
20130105,생명의 농장서 외치는 현대 농법의 어리석음,기계
20130105,"""도끼로 무릎을 잘라주게""... 전쟁 같은 노동의 족보",기계
20130105,"창원 한 부품공장서 화재, 30분만에 진화",기계
20130105,[쉽게 배우는 철강용어]마그네슘(magnesium),기계
20130105,<증시전망> 삼성電 4분기 실적ㆍ환율 영향받을 듯,기계
20130105,"어떤가요 의상 공개, 돈키호테부터 강북 멋쟁이까지…""화려하네""",기계
20130105,창원 공장에 불…3500만 원 피해,기계
20130105,美 소형비행기 플로리다 주택으로 추락···3명 사망,기계
20130105,갑판 위로 쓰러진 장비에 선원 숨져,기계
20130106,"1984 vs 2012 아이들, 놀이터에 사람이 없다? “기계로 통하는 세상”",기계
20130106,대구기계부품硏 “원장 모십니다”,기계
20130106,메탄올 무인항공기 비행 성공 인하대 주현철 교수 연구팀,기계
20130106,[신년 인터뷰] 홍준표 경남도지사,기계
20130106,[기자 24시] 펀드 직접판매에 거는 기대,기계
20130106,[과학 오디세이]베이컨이 꿈꾸었던 세상,기계
20130106,"""곰국 끓이다 불""...화재 잇따라",기계
20130106,3040 여성 자녀 평균 2명 이하…33%가 한자녀 가정,기계
20130106,"디지털 삼성, 아날로그적 감성 '진공관 오디오'출시",기계
20130106,인천지역 올해 수출입 한자릿수 증가율 예상,기계
20130107,"로지텍, 기계식 게이밍 키보드 ‘G710+’ 출시",기계
20130107,"캐나다 눈 치우는 방법 ""사람보다 기계가 똑똑하네""",기계
20130107,"레이저, 기계식 게이밍 키패드 ‘오브위버’ 출시",기계
20130107,"정몽구 ""이 기계소리는 뭐지""",기계
20130107,"현대차그룹 임원 승진자, 55.5세ㆍ서울대ㆍ기계공학 전공 ‘最多’",기계
20130107,"[특징주] 신흥기계, 오버행 일단락 분석에 2거래일째 상승",기계
20130107,`포항 기계~안동` `구미산단 진입로` 경북 올해 도로공사 2건 신규 발주,기계
20130107,영광원전3호기 `균열' 안내관 교체 대신 용접 추진,기계
20130107,"국토부, 범죄·재난 등 위급상황 통합신고 '앱' 개발",기계
20130107,"[단신]포항제철소, 기술교육 프로그램 운영",기계
20130108,"""경남 기계부품 하도급 中企 공동R&D센터 설립해야""",기계
20130108,"기계설비 반출 막았던 노동자, 거액 손해배상 가압류",기계
20130108,"㈜동양잉크, 사무직ㆍ기계장치 설비직ㆍ생산직 모집",기계
20130108,[동정] 한국동력기계공학회 제9대 학회장 선출,기계
20130108,"(7줄시황)코스피, 2000선 유지..철강·기계 약세 (14:00)",기계
20130108,"수출입銀 ""1분기 수출경기 회복 전망""",기계
20130108,수출에 목매는 韓國…`경제 독자성' 상실 우려,기계
20130108,"IBK경제硏 ""11월 中企생산지수 한달만에 반등""",기계
20130108,전남 강진서 전통수작업 김제조 화제,기계
20130108,작년 석유제품 562억弗 수출..'역대 최대',기계
20130109,"""제주형 제조업으로 전자·전기기계 등 유망""",기계
20130109,건설기계 강원춘천연합회 정기총회,기계
20130109,26기계화보병사단 야외전술,기계
20130109,“세계로 눈 돌리면 사양산업은 없다” 우즈벡에 연탄 생산설비 수출한 금도기계,기계
20130109,2013년 농업기계화 시책교육,기계
20130109,[포토뉴스]전국건설기계 강원춘천연합회 회칙 개정 논의,기계
20130109,"[IT]레이저, 기계식 게이밍 키패드 레이저 오브위버 출시, 완벽에 가까운 게임 컨트롤을 제공",기계
20130109,"SK 경영진, CES 2013 참석해 미래성장동력 탐색",기계
20130109,"정준양 포스코회장, 국민안전위해 '정품 철강쓰기운동' 전개",기계
20130109,"""대형병원 문앞 약국, 가루약 조제 기피 심각""",기계
20130110,기계설비업계 '새로운 출발',기계
20130110,기계·항공 방긋 자동차·호텔 울상,기계
20130110,"괴산군·농협, 영농기계 지원 협력",기계
20130110,‘피겨기계?’ 김연아키즈 김연아처럼,기계
20130110,"논산시, 기계화 경작로 확·포장과 용·배수로 등 기반시설 확충에 63억1000만원 투입",기계
20130110,귀뚜라미범양냉방 이영수 사장 '우수기계설비인' 선정,기계
20130110,프로그램 매물에 철강.기계.건설.증권 취약<한국證>,기계
20130110,"[심층분석]'엔저 수혜' 기계株, 실적 개선은 '글쎄'",기계
20130110,건설기계종합지원센터 시험장비 무료체험 실시,기계
20130110,"<생생 브리프>기계산업 , 현 주가수준은 매수기회…성광벤드, 태광- 우리투자증권",기계
20130111,"SMEC, 공작기계 신규공장 건설",기계
20130111,한국기계硏 부산분원 설립 확정…2017년까지 구축,기계
20130111,기계 팔 안녕… 인체와 똑같은 인공팔 나온다,기계
20130111,인제군 농업기계 임대사업 활발,기계
20130111,수도기계화보병사단 기동훈련,기계
20130111,세계 음식물 반이 쓰레기…英 기계학회 연구,기계
20130111,"귀뚜라미범양 이영수 사장, 우수기계설비人에 선정",기계
20130111,산림항공 기계화 광역특수진화대원 모집,기계
20130111,[인제]인제지역 지난해 농업기계 임대율 192% 증가,기계
20130111,"동아제약, ""올해 R&D에 1000억 쓴다""",기계
20130112,'R&D 요람' 한국기계硏 분원 설립 확정,기계
20130112,"싸이 신곡작업 인증샷 ""작곡가 생활 사랑한다"" 고뇌에 찬 옆태",기계
20130112,광주시립미술관 15일부터 벨기에 교류전,기계
20130112,"귀엽고 무서운 아기 로봇, 표정 변화 무섭네",기계
20130112,"""전 세계서 식품 절반이 버려져""",기계
20130112,"'챔피언의 자존심' 인삼공사, SK 11연승 저지",기계
20130112,취객 추락한 선로 위로 열차 지나가 '아찔',기계
20130112,"혹한에 꽁꽁 언 보일러, 수리는 '부르는 게 값'",기계
20130112,"싸이, 신곡 작업 中 인증샷...‘기대만발’",기계
20130112,"""왜 도박하면 안돼?"" 아이가 묻는다면···",기계
20130113,"박신양 다리찢기 신공 발휘… ""기계체조 했다더니 다르네"" 탄성",기계
20130113,"특허청, 1월 중 중·한 기계번역 서비스 제공",기계
20130113,포항 청하·기계 하수처리장 건설공사 착공,기계
20130113,[NIE(신문활용교육)] 빠름만 강요하는 기계문명… ‘삶의 행복’ 돌아봐야,기계
20130113,"부산시, 한국기계硏 분원 유치",기계
20130113,"양산산림항공관리소, 기계화 광역특수진화대원 모집",기계
20130113,"[인력양성, 中企가 달린다] 부산대학교, 기계부품 재직자 재교육 메카…""산학협력 거점""",기계
20130113,"[인력양성, 中企가 달린다] 전북기계공업고등학교, 기술력 · 리더십 갖춘 '실무형 인재' 의 산실",기계
20130113,"[인력양성, 中企가 달린다] 부산기계공업고등학교, 40여년간 2만명 넘는 기계산업의 주역 배출",기계
20130113,中 추격 가속화…우리 수출 품목 12개 추월(종합),기계
20130114,"쌍용건설, 광역상수도관 개량 기계 개발",기계
20130114,"박신양, 알고보니 기계체조 선수? 유연성 최고",기계
20130114,'해고 및 기계반출' 둘러싼 창원 KBR 노사갈등 장기화,기계
20130114,"공정위, 엑스레이 기계 등 검사비용 담합 적발",기계
20130114,"스티븐 호킹은 ""사람인가, 뇌인가, 기계인가""",기계
20130114,청하·기계 하수처리장 공사 '스타트',기계
20130114,586억 잭팟 지급 판결…카지노측 “기계 고장” 항소,기계
20130114,기계업종 피팅주 여전히 매력,기계
20130114,"기계탄소기술원, 탄소중심으로 명칭 변경",기계
20130114,기업맞춤식 CNC·MCT 기계기술자 수료식,기계
20130115,"기계산업진흥회, 신년인사회 개최",기계
20130115,"대우證 ""기계업종 작년 4분기 실적 예상 밑돌아""",기계
20130115,[IT]쿨러마스터 게이밍 기계식 키보드 Quick Fire TK 출시,기계
20130115,"싸이 신곡 작업 사진 ""작곡가 활동 사랑"" 음향기계 앞 차도남 매력",기계
20130115,"""건설기계노동자 체불 해결하라""",기계
20130115,"게이밍 기계식 키보드에 도전장을 내밀다, 삼성전자 ‘SKM-1000UB’",기계
20130115,"홍문표 의원, 농업기계화 촉진법 대표발의",기계
20130115,강릉 건설기계 주기장 기능 회복,기계
20130115,‘2군 타격기계’ 최주환 “1군서 새 별명 얻겠다”,기계
20130115,완주 테크노밸리에 4개 업체 '둥지',기계
20130116,2013 기계산업인 신년인사회,기계
20130116,"기계산업진흥회, 신년인사회 개최",기계
20130116,"나이를 먹지 않는 기계, 변치 않는 단일디자인 '왜?'",기계
20130116,"울산 남구, 3개월간 야간 불법주기 건설기계 48대에 과태료",기계
20130116,日 11월 기계수주 3.9% 증가…예상상회(상보),기계
20130116,日 작년 11월 기계주문 전월比 3.9% 증가… 예상 웃돌아,기계
20130116,"""나, 먹고사는 기계?"" 의심해 본 당신이라면",기계
20130116,쿨러마스터 게이밍 기계식 키보드 Quick Fire TK 출시,기계
20130116,"일본 지난해 11월 기계수주, 전월비 3.9% 증가",기계
20130116,"기계화사단, 21~25일 포천·철원서 전술 훈련",기계
20130117,"현대硏 ""원화 나홀로 강세, 철강·석유화학·기계 가장 타격""",기계
20130117,충주시 영농기계화장비 지원,기계
20130117,나이를 먹지 않는 기계 ‘세월이 지나도 한결 같네~’,기계
20130117,"[와글와글 인터넷] 스카이다이버들의 환상적인 '창공 묘기'/살 빼주는 기계 개발 ""다이어트 걱정 끝?"" 外",기계
20130117,(무역흑자 17조원 기계업계 “신발끈 고쳐 매고 다시 뛰자”,기계
20130117,<부고>김현민(대경기계기술 전무)씨 모친상,기계
20130117,‘폐농기계에 기름넣기’ 등 지난해 불법유통된 농업면세유 100억원 상회,기계
20130117,"<생생 브리프>기계, 조선, 철강, 은행주 투자매력 높다-대신증권",기계
20130117,지난해 소재·부품 무역흑자 사상 첫 900억弗 돌파,기계
20130117,"동양매직, 영양소 파괴않는 원액기 출시",기계
20130118,"곽현화·양세찬, 방송서 진한 입맞춤 '이러다 사귀겠네'",기계
20130118,대구·경북 수출액 590억달러…흑자 355억달러,기계
20130118,"귀여운 척하는 음료수… ""나도 콜랑 마실래""",기계
20130118,[사유와 성찰]공적 언어,기계
20130118,제187회 유성구의회 임시회 개회,기계
20130118,"[SNS 세상은 지금] ""내 친구의 레미제라블 감상평 보여줘""",기계
20130118,보잉 787기 배터리 결함 심각한 우려 …전 세계 항공사들 전면 운항 중단,기계
20130118,"스마트폰 쥔 지구의 '신'이여, 무엇을 할 것인가?",기계
20130118,"침몰 어선 선원 가족들 ""살아있을 겁니다""",기계
20130118,"[55분시황]코스피, 中 GDP 발표 앞두고 상승",기계
20130119,대구 자동차부품·기계금속 산업 고도화 박차,기계
20130119,한 손에 '쏙'…사람도 기계도 '슬림'에 목맨 세상,기계
20130119,포항 ‘농촌 활성화’ 첫 삽,기계
20130119,증권사 보고서 `센스 돋는 작명`,기계
20130119,꼬리에 꼬리를 무는 원전 고장·사고… 대체 왜?,기계
20130119,"쓰러진 노년의 아내, 사랑도 끝일까",기계
20130119,"[GT필모그래피]""I'm Your Father"", 다스 베이더",기계
20130119,"귀여운 척하는 음료수, 애교가 철철 넘쳐? “콜랑, 파파양, 메롱~”",기계
20130119,[클로즈업 북한] 김정은식 체육 정치 성공할까?,기계
20130119,<공연리뷰> '안은미컴퍼니 신인안무가전',기계
20130120,크레인 위에서 작업중이던 50대 동료가 기계 작동 숨져,기계
20130120,지난해 4Q 제조업경기지수 86p...제조업 전업종 실적↓,기계
20130120,"""오바마 2기 경제정책, 보호무역보다 통상협력에 무게""",기계
20130120,"포항시, 아시아에도 '새마을운동 정신' 전파",기계
20130120,서울 강남 9층건물 통째 빌려 '원스톱 성매매' 영업,기계
20130120,서울 강남 9층건물 통째 빌려 '원스톱 성매매' 영업(종합),기계
20130120,"자전거, 법적 교통수단 된다",기계
20130120,부산 케이블카 멈춰...승객 46명 구조,기계
20130120,불황에 종이팩 음료…알뜰형 복고 상품 불티,기계
20130120,창원 자동차부품 공장서 불…1천500만원 피해,기계
20130121,"진주 삼광기계, 유망중소기업 선정",기계
20130121,"나이를 먹지 않는 기계 ""세월이 지나도 변하지 않는 것은""… 너였구나",기계
20130121,"기계산업진흥회 ""신발 끈 고쳐 매자""",기계
20130121,"베이징, 100% 기계식 제설…삿포르, 수십곳 나눠 민간 위탁",기계
